2016;11;20;05;25;11;25;-5
2016;11;20;05;25;11;26;-4
2016;11;20;05;25;11;27;-6
2016;11;20;05;25;11;28;-4
2016;11;20;05;25;11;29;-4
2016;11;20;06;25;11;21;-24
2016;11;20;06;25;11;22;-13
2016;11;20;06;25;11;23;-10
2016;11;20;06;25;11;24;-9
2016;11;20;06;25;11;25;-7
2016;11;20;06;25;11;26;-5
2016;11;20;06;25;11;27;-7
2016;11;20;06;25;11;28;-7
2016;11;20;06;25;11;29;-4
2016;11;20;07;25;11;21;-24
2016;11;20;07;25;11;22;-13
2016;11;20;07;25;11;23;-11
2016;11;20;07;25;11;24;-9
2016;11;20;07;25;11;25;-7
2016;11;20;07;25;11;26;-5
2016;11;20;07;25;11;27;-7
2016;11;20;07;25;11;28;-7
2016;11;20;07;25;11;29;-4
2016;11;20;08;25;11;21;-24
2016;11;20;08;25;11;22;-13
2016;11;20;08;25;11;23;-11
2016;11;20;08;25;11;24;-9
2016;11;20;08;25;11;25;-7
2016;11;20;08;25;11;26;-5
2016;11;20;08;25;11;27;-6
2016;11;20;08;25;11;28;-6
2016;11;20;08;25;11;29;-3
2016;11;20;09;25;11;21;-24
2016;11;20;09;25;11;22;-13
2016;11;20;09;25;11;23;-11
2016;11;20;09;25;11;24;-9
2016;11;20;09;25;11;25;-7
2016;11;20;09;25;11;26;-5
2016;11;20;09;25;11;27;-6
2016;11;20;09;25;11;28;-6
2016;11;20;09;25;11;29;-3
2016;11;20;10;25;11;21;-24
2016;11;20;10;25;11;22;-13
2016;11;20;10;25;11;23;-11
2016;11;20;10;25;11;24;-9
2016;11;20;10;25;11;25;-7
2016;11;20;10;25;11;26;-5
2016;11;20;10;25;11;27;-6
2016;11;20;10;25;11;28;-6
2016;11;20;10;25;11;29;-5
2016;11;20;11;25;11;21;-24
2016;11;20;11;25;11;22;-13
2016;11;20;11;25;11;23;-11
2016;11;20;11;25;11;24;-9
2016;11;20;11;25;11;25;-7
2016;11;20;11;25;11;26;-5
2016;11;20;11;25;11;27;-8
2016;11;20;11;25;11;28;-6
2016;11;20;11;25;11;29;-5
2016;11;20;12;25;11;21;-24
2016;11;20;12;25;11;22;-14
2016;11;20;12;25;11;23;-10
2016;11;20;12;25;11;24;-8
2016;11;20;12;25;11;25;-7
2016;11;20;12;25;11;26;-4
2016;11;20;12;25;11;27;-8
2016;11;20;12;25;11;28;-6
2016;11;20;12;25;11;29;-5
2016;11;20;13;25;11;21;-24
2016;11;20;13;25;11;22;-14
2016;11;20;13;25;11;23;-10
2016;11;20;13;25;11;24;-8
2016;11;20;13;25;11;25;-7
2016;11;20;13;25;11;26;-5
2016;11;20;13;25;11;27;-8
2016;11;20;13;25;11;28;-6
2016;11;20;13;25;11;29;-5
2016;11;20;14;25;11;21;-24
2016;11;20;14;25;11;22;-14
2016;11;20;14;25;11;23;-10
2016;11;20;14;25;11;24;-8
2016;11;20;14;25;11;25;-7
2016;11;20;14;25;11;26;-5
2016;11;20;14;25;11;27;-8
2016;11;20;14;25;11;28;-6
2016;11;20;14;25;11;29;-5
2016;11;20;15;25;11;21;-24
2016;11;20;15;25;11;22;-14
2016;11;20;15;25;11;23;-10
2016;11;20;15;25;11;24;-8
2016;11;20;15;25;11;25;-7
2016;11;20;15;25;11;26;-5
2016;11;20;15;25;11;27;-8
2016;11;20;15;25;11;28;-6
2016;11;20;15;25;11;29;-5
2016;11;20;16;25;11;21;-23
2016;11;20;16;25;11;22;-14
2016;11;20;16;25;11;23;-10
2016;11;20;16;25;11;24;-8
2016;11;20;16;25;11;25;-7
2016;11;20;16;25;11;26;-5
2016;11;20;16;25;11;27;-8
2016;11;20;16;25;11;28;-6
2016;11;20;16;25;11;29;-5
2016;11;20;17;25;11;21;-23
2016;11;20;17;25;11;22;-14
2016;11;20;17;25;11;23;-10
2016;11;20;17;25;11;24;-8
2016;11;20;17;25;11;25;-7
2016;11;20;17;25;11;26;-5
2016;11;20;17;25;11;27;-8
2016;11;20;17;25;11;28;-6
2016;11;20;17;25;11;29;-5
2016;11;20;18;25;11;21;-23
2016;11;20;18;25;11;22;-14
2016;11;20;18;25;11;23;-9
2016;11;20;18;25;11;24;-6
2016;11;20;18;25;11;25;-5
2016;11;20;18;25;11;26;-3
2016;11;20;18;25;11;27;-6
2016;11;20;18;25;11;28;-5
2016;11;20;18;25;11;29;-3
2016;11;20;19;25;11;21;-23
2016;11;20;19;25;11;22;-14
2016;11;20;19;25;11;23;-9
2016;11;20;19;25;11;24;-6
2016;11;20;19;25;11;25;-5
2016;11;20;19;25;11;26;-3
2016;11;20;19;25;11;27;-6
2016;11;20;19;25;11;28;-5
2016;11;20;19;25;11;29;-3
2016;11;20;20;25;11;21;-23
2016;11;20;20;25;11;22;-14
2016;11;20;20;25;11;23;-9
2016;11;20;20;25;11;24;-6
2016;11;20;20;25;11;25;-5
2016;11;20;20;25;11;26;-2
2016;11;20;20;25;11;27;-4
2016;11;20;20;25;11;28;-5
2016;11;20;20;25;11;29;-3
2016;11;20;21;25;11;21;-23
2016;11;20;21;25;11;22;-13
2016;11;20;21;25;11;23;-10
2016;11;20;21;25;11;24;-6
2016;11;20;21;25;11;25;-5
2016;11;20;21;25;11;26;-2
2016;11;20;21;25;11;27;-3
2016;11;20;21;25;11;28;-5
2016;11;20;21;25;11;29;-3
2016;11;20;22;25;11;21;-23
2016;11;20;22;25;11;22;-13
2016;11;20;22;25;11;23;-9
2016;11;20;22;25;11;24;-6
2016;11;20;22;25;11;25;-5
2016;11;20;22;25;11;26;-2
2016;11;20;22;25;11;27;-3
2016;11;20;22;25;11;28;-5
2016;11;20;22;25;11;29;-3
2016;11;20;23;25;11;21;-23
2016;11;20;23;25;11;22;-13
2016;11;20;23;25;11;23;-9
2016;11;20;23;25;11;24;-7
2016;11;20;23;25;11;25;-5
2016;11;20;23;25;11;26;-2
2016;11;20;23;25;11;27;-3
2016;11;20;23;25;11;28;-5
2016;11;20;23;25;11;29;-3
2016;11;21;00;25;11;22;-13
2016;11;21;00;25;11;23;-10
2016;11;21;00;25;11;24;-7
2016;11;21;00;25;11;25;-6
2016;11;21;00;25;11;26;-5
2016;11;21;00;25;11;27;-5
2016;11;21;00;25;11;28;-5
2016;11;21;00;25;11;29;-4
2016;11;21;00;25;11;30;-4
2016;11;21;01;25;11;22;-13
2016;11;21;01;25;11;23;-10
2016;11;21;01;25;11;24;-7
2016;11;21;01;25;11;25;-6
2016;11;21;01;25;11;26;-5
2016;11;21;01;25;11;27;-5
2016;11;21;01;25;11;28;-5
2016;11;21;01;25;11;29;-4
2016;11;21;01;25;11;30;-3
2016;11;21;02;25;11;22;-13
2016;11;21;02;25;11;23;-10
2016;11;21;02;25;11;24;-7
2016;11;21;02;25;11;25;-7
2016;11;21;02;25;11;26;-5
2016;11;21;02;25;11;27;-5
2016;11;21;02;25;11;28;-5
2016;11;21;02;25;11;29;-4
2016;11;21;02;25;11;30;-3
2016;11;21;03;25;11;22;-18
2016;11;21;03;25;11;23;-10
2016;11;21;03;25;11;24;-7
2016;11;21;03;25;11;25;-7
2016;11;21;03;25;11;26;-5
2016;11;21;03;25;11;27;-5
2016;11;21;03;25;11;28;-5
2016;11;21;03;25;11;29;-4
2016;11;21;03;25;11;30;-3
2016;11;21;04;25;11;22;-17
2016;11;21;04;25;11;23;-10
2016;11;21;04;25;11;24;-7
2016;11;21;04;25;11;25;-7
2016;11;21;04;25;11;26;-5
2016;11;21;04;25;11;27;-5
2016;11;21;04;25;11;28;-5
2016;11;21;04;25;11;29;-4
2016;11;21;04;25;11;30;-3
2016;11;21;05;25;11;22;-16
2016;11;21;05;25;11;23;-10
2016;11;21;05;25;11;24;-7
2016;11;21;05;25;11;25;-7
2016;11;21;05;25;11;26;-6
2016;11;21;05;25;11;27;-5
2016;11;21;05;25;11;28;-5
2016;11;21;05;25;11;29;-4
2016;11;21;05;25;11;30;-3
2016;11;21;06;25;11;22;-16
2016;11;21;06;25;11;23;-10
2016;11;21;06;25;11;24;-8
2016;11;21;06;25;11;25;-7
2016;11;21;06;25;11;26;-7
2016;11;21;06;25;11;27;-5
2016;11;21;06;25;11;28;-6
2016;11;21;06;25;11;29;-5
2016;11;21;06;25;11;30;-3
2016;11;21;07;25;11;22;-16
2016;11;21;07;25;11;23;-9
2016;11;21;07;25;11;24;-8
2016;11;21;07;25;11;25;-7
2016;11;21;07;25;11;26;-7
2016;11;21;07;25;11;27;-5
2016;11;21;07;25;11;28;-6
2016;11;21;07;25;11;29;-5
2016;11;21;07;25;11;30;-3
2016;11;21;08;25;11;22;-17
2016;11;21;08;25;11;23;-9
2016;11;21;08;25;11;24;-8
2016;11;21;08;25;11;25;-7
2016;11;21;08;25;11;26;-7
2016;11;21;08;25;11;27;-5
2016;11;21;08;25;11;28;-5
2016;11;21;08;25;11;29;-5
2016;11;21;08;25;11;30;-2
2016;11;21;09;25;11;22;-17
2016;11;21;09;25;11;23;-9
2016;11;21;09;25;11;24;-8
2016;11;21;09;25;11;25;-7
2016;11;21;09;25;11;26;-7
2016;11;21;09;25;11;27;-5
2016;11;21;09;25;11;28;-5
2016;11;21;09;25;11;29;-5
2016;11;21;09;25;11;30;-5
2016;11;21;10;25;11;22;-17
2016;11;21;10;25;11;23;-9
2016;11;21;10;25;11;24;-8
2016;11;21;10;25;11;25;-7
2016;11;21;10;25;11;26;-7
2016;11;21;10;25;11;27;-5
2016;11;21;10;25;11;28;-5
2016;11;21;10;25;11;29;-5
2016;11;21;10;25;11;30;-5
2016;11;21;11;25;11;22;-17
2016;11;21;11;25;11;23;-9
2016;11;21;11;25;11;24;-8
2016;11;21;11;25;11;25;-7
2016;11;21;11;25;11;26;-7
2016;11;21;11;25;11;27;-5
2016;11;21;11;25;11;28;-5
2016;11;21;11;25;11;29;-5
2016;11;21;11;25;11;30;-5
2016;11;21;12;25;11;22;-17
2016;11;21;12;25;11;23;-10
2016;11;21;12;25;11;24;-9
2016;11;21;12;25;11;25;-7
2016;11;21;12;25;11;26;-7
2016;11;21;12;25;11;27;-6
2016;11;21;12;25;11;28;-6
2016;11;21;12;25;11;29;-5
2016;11;21;12;25;11;30;-6
2016;11;21;13;25;11;22;-17
2016;11;21;13;25;11;23;-10
2016;11;21;13;25;11;24;-8
2016;11;21;13;25;11;25;-7
2016;11;21;13;25;11;26;-7
2016;11;21;13;25;11;27;-6
2016;11;21;13;25;11;28;-6
2016;11;21;13;25;11;29;-5
2016;11;21;13;25;11;30;-6
2016;11;21;14;25;11;22;-17
2016;11;21;14;25;11;23;-10
2016;11;21;14;25;11;24;-8
2016;11;21;14;25;11;25;-7
2016;11;21;14;25;11;26;-7
2016;11;21;14;25;11;27;-6
2016;11;21;14;25;11;28;-6
2016;11;21;14;25;11;29;-5
2016;11;21;14;25;11;30;-6
2016;11;21;15;25;11;22;-17
2016;11;21;15;25;11;23;-10
2016;11;21;15;25;11;24;-8
2016;11;21;15;25;11;25;-7
2016;11;21;15;25;11;26;-7
2016;11;21;15;25;11;27;-6
2016;11;21;15;25;11;28;-6
2016;11;21;15;25;11;29;-5
2016;11;21;15;25;11;30;-6
2016;11;21;16;25;11;22;-17
2016;11;21;16;25;11;23;-10
2016;11;21;16;25;11;24;-8
2016;11;21;16;25;11;25;-7
2016;11;21;16;25;11;26;-8
2016;11;21;16;25;11;27;-6
2016;11;21;16;25;11;28;-6
2016;11;21;16;25;11;29;-5
2016;11;21;16;25;11;30;-6
2016;11;21;17;25;11;22;-17
2016;11;21;17;25;11;23;-10
2016;11;21;17;25;11;24;-8
2016;11;21;17;25;11;25;-7
2016;11;21;17;25;11;26;-8
2016;11;21;17;25;11;27;-6
2016;11;21;17;25;11;28;-6
2016;11;21;17;25;11;29;-5
2016;11;21;17;25;11;30;-6
2016;11;21;18;25;11;22;-17
2016;11;21;18;25;11;23;-8
2016;11;21;18;25;11;24;-5
2016;11;21;18;25;11;25;-5
2016;11;21;18;25;11;26;-4
2016;11;21;18;25;11;27;-2
2016;11;21;18;25;11;28;-2
2016;11;21;18;25;11;29;-2
2016;11;21;18;25;11;30;-3
2016;11;21;19;25;11;22;-17
2016;11;21;19;25;11;23;-8
2016;11;21;19;25;11;24;-5
2016;11;21;19;25;11;25;-5
2016;11;21;19;25;11;26;-4
2016;11;21;19;25;11;27;-2
2016;11;21;19;25;11;28;-2
2016;11;21;19;25;11;29;-2
2016;11;21;19;25;11;30;-2
2016;11;21;20;25;11;22;-17
2016;11;21;20;25;11;23;-8
2016;11;21;20;25;11;24;-5
2016;11;21;20;25;11;25;-5
2016;11;21;20;25;11;26;-4
2016;11;21;20;25;11;27;-2
2016;11;21;20;25;11;28;-2
2016;11;21;20;25;11;29;-2
2016;11;21;20;25;11;30;-2
2016;11;21;21;25;11;22;-17
2016;11;21;21;25;11;23;-8
2016;11;21;21;25;11;24;-5
2016;11;21;21;25;11;25;-5
2016;11;21;21;25;11;26;-4
2016;11;21;21;25;11;27;-2
2016;11;21;21;25;11;28;-2
2016;11;21;21;25;11;29;-2
2016;11;21;21;25;11;30;-2
2016;11;21;22;25;11;22;-17
2016;11;21;22;25;11;23;-8
2016;11;21;22;25;11;24;-5
2016;11;21;22;25;11;25;-5
2016;11;21;22;25;11;26;-4
2016;11;21;22;25;11;27;-2
2016;11;21;22;25;11;28;-2
2016;11;21;22;25;11;29;-2
2016;11;21;22;25;11;30;-2
2016;11;21;23;25;11;22;-16
2016;11;21;23;25;11;23;-7
2016;11;21;23;25;11;24;-5
2016;11;21;23;25;11;25;-5
2016;11;21;23;25;11;26;-4
2016;11;21;23;25;11;27;-2
2016;11;21;23;25;11;28;-2
2016;11;21;23;25;11;29;-2
2016;11;21;23;25;11;30;-2
2016;11;22;00;25;11;23;-7
2016;11;22;00;25;11;24;-5
2016;11;22;00;25;11;25;-5
2016;11;22;00;25;11;26;-5
2016;11;22;00;25;11;27;-2
2016;11;22;00;25;11;28;-2
2016;11;22;00;25;11;29;-2
2016;11;22;00;25;11;30;-1
2016;11;22;00;25;12;01;-7
2016;11;22;01;25;11;23;-7
2016;11;22;01;25;11;24;-5
2016;11;22;01;25;11;25;-5
2016;11;22;01;25;11;26;-5
2016;11;22;01;25;11;27;-2
2016;11;22;01;25;11;28;-2
2016;11;22;01;25;11;29;-2
2016;11;22;01;25;11;30;-1
2016;11;22;01;25;12;01;-2
2016;11;22;02;25;11;23;-7
2016;11;22;02;25;11;24;-5
2016;11;22;02;25;11;25;-5
2016;11;22;02;25;11;26;-5
2016;11;22;02;25;11;27;-2
2016;11;22;02;25;11;28;-2
2016;11;22;02;25;11;29;-2
2016;11;22;02;25;11;30;-1
2016;11;22;02;25;12;01;-2
2016;11;22;03;25;11;23;-13
2016;11;22;03;25;11;24;-5
2016;11;22;03;25;11;25;-5
2016;11;22;03;25;11;26;-5
2016;11;22;03;25;11;27;-2
2016;11;22;03;25;11;28;-2
2016;11;22;03;25;11;29;-2
2016;11;22;03;25;11;30;-1
2016;11;22;03;25;12;01;-2
2016;11;22;04;25;11;23;-12
2016;11;22;04;25;11;24;-6
2016;11;22;04;25;11;25;-5
2016;11;22;04;25;11;26;-6
2016;11;22;04;25;11;27;-3
2016;11;22;04;25;11;28;-2
2016;11;22;04;25;11;29;-2
2016;11;22;04;25;11;30;-1
2016;11;22;04;25;12;01;-2
2016;11;22;05;25;11;23;-11
2016;11;22;05;25;11;24;-6
2016;11;22;05;25;11;25;-5
2016;11;22;05;25;11;26;-6
2016;11;22;05;25;11;27;-3
2016;11;22;05;25;11;28;-2
2016;11;22;05;25;11;29;-2
2016;11;22;05;25;11;30;-1
2016;11;22;05;25;12;01;-2
2016;11;22;06;25;11;23;-11
2016;11;22;06;25;11;24;-5
2016;11;22;06;25;11;25;-4
2016;11;22;06;25;11;26;-5
2016;11;22;06;25;11;27;-2
2016;11;22;06;25;11;28;-1
2016;11;22;06;25;11;29;-1
2016;11;22;06;25;11;30;0
2016;11;22;06;25;12;01;-2
2016;11;22;07;25;11;23;-11
2016;11;22;07;25;11;24;-5
2016;11;22;07;25;11;25;-4
2016;11;22;07;25;11;26;-5
2016;11;22;07;25;11;27;-1
2016;11;22;07;25;11;28;-1
2016;11;22;07;25;11;29;-1
2016;11;22;07;25;11;30;0
2016;11;22;07;25;12;01;-2
2016;11;22;08;25;11;23;-11
2016;11;22;08;25;11;24;-5
2016;11;22;08;25;11;25;-4
2016;11;22;08;25;11;26;-5
2016;11;22;08;25;11;27;-2
2016;11;22;08;25;11;28;-1
2016;11;22;08;25;11;29;0
2016;11;22;08;25;11;30;0
2016;11;22;08;25;12;01;-8
2016;11;22;09;25;11;23;-11
2016;11;22;09;25;11;24;-5
2016;11;22;09;25;11;25;-4
2016;11;22;09;25;11;26;-5
2016;11;22;09;25;11;27;-2
2016;11;22;09;25;11;28;-1
2016;11;22;09;25;11;29;0
2016;11;22;09;25;11;30;0
2016;11;22;09;25;12;01;-8
2016;11;22;10;25;11;23;-11
2016;11;22;10;25;11;24;-5
2016;11;22;10;25;11;25;-4
2016;11;22;10;25;11;26;-5
2016;11;22;10;25;11;27;-2
2016;11;22;10;25;11;28;-1
2016;11;22;10;25;11;29;0
2016;11;22;10;25;11;30;0
2016;11;22;10;25;12;01;-6
2016;11;22;11;25;11;23;-11
2016;11;22;11;25;11;24;-5
2016;11;22;11;25;11;25;-4
2016;11;22;11;25;11;26;-5
2016;11;22;11;25;11;27;-2
2016;11;22;11;25;11;28;-1
2016;11;22;11;25;11;29;0
2016;11;22;11;25;11;30;0
2016;11;22;11;25;12;01;-6
2016;11;22;12;25;11;23;-11
2016;11;22;12;25;11;24;-5
2016;11;22;12;25;11;25;-5
2016;11;22;12;25;11;26;-5
2016;11;22;12;25;11;27;-2
2016;11;22;12;25;11;28;-1
2016;11;22;12;25;11;29;+1
2016;11;22;12;25;11;30;+1
2016;11;22;12;25;12;01;-5
2016;11;22;13;25;11;23;-11
2016;11;22;13;25;11;24;-5
2016;11;22;13;25;11;25;-5
2016;11;22;13;25;11;26;-6
2016;11;22;13;25;11;27;-3
2016;11;22;13;25;11;28;-2
2016;11;22;13;25;11;29;0
2016;11;22;13;25;11;30;0
2016;11;22;13;25;12;01;-4
2016;11;22;14;25;11;23;-11
2016;11;22;14;25;11;24;-5
2016;11;22;14;25;11;25;-5
2016;11;22;14;25;11;26;-6
2016;11;22;14;25;11;27;-3
2016;11;22;14;25;11;28;-2
2016;11;22;14;25;11;29;+1
2016;11;22;14;25;11;30;0
2016;11;22;14;25;12;01;-4
2016;11;22;15;25;11;23;-11
2016;11;22;15;25;11;24;-5
2016;11;22;15;25;11;25;-5
2016;11;22;15;25;11;26;-6
2016;11;22;15;25;11;27;-3
2016;11;22;15;25;11;28;-2
2016;11;22;15;25;11;29;+1
2016;11;22;15;25;11;30;0
2016;11;22;15;25;12;01;-4
2016;11;22;16;25;11;23;-11
2016;11;22;16;25;11;24;-5
2016;11;22;16;25;11;25;-5
2016;11;22;16;25;11;26;-5
2016;11;22;16;25;11;27;-3
2016;11;22;16;25;11;28;-2
2016;11;22;16;25;11;29;0
2016;11;22;16;25;11;30;+1
2016;11;22;16;25;12;01;-4
2016;11;22;17;25;11;23;-11
2016;11;22;17;25;11;24;-5
2016;11;22;17;25;11;25;-5
2016;11;22;17;25;11;26;-5
2016;11;22;17;25;11;27;-3
2016;11;22;17;25;11;28;-2
2016;11;22;17;25;11;29;0
2016;11;22;17;25;11;30;+1
2016;11;22;17;25;12;01;-4
2016;11;22;18;25;11;23;-11
2016;11;22;18;25;11;24;-5
2016;11;22;18;25;11;25;-5
2016;11;22;18;25;11;26;-5
2016;11;22;18;25;11;27;-3
2016;11;22;18;25;11;28;-2
2016;11;22;18;25;11;29;0
2016;11;22;18;25;11;30;0
2016;11;22;18;25;12;01;-4
2016;11;22;19;25;11;23;-11
2016;11;22;19;25;11;24;-5
2016;11;22;19;25;11;25;-5
2016;11;22;19;25;11;26;-5
2016;11;22;19;25;11;27;-3
2016;11;22;19;25;11;28;-2
2016;11;22;19;25;11;29;0
2016;11;22;19;25;11;30;0
2016;11;22;19;25;12;01;-4
2016;11;22;20;25;11;23;-11
2016;11;22;20;25;11;24;-7
2016;11;22;20;25;11;25;-5
2016;11;22;20;25;11;26;-5
2016;11;22;20;25;11;27;-3
2016;11;22;20;25;11;28;-4
2016;11;22;20;25;11;29;0
2016;11;22;20;25;11;30;0
2016;11;22;20;25;12;01;-6
2016;11;22;21;25;11;23;-11
2016;11;22;21;25;11;24;-6
2016;11;22;21;25;11;25;-5
2016;11;22;21;25;11;26;-5
2016;11;22;21;25;11;27;-3
2016;11;22;21;25;11;28;-2
2016;11;22;21;25;11;29;-1
2016;11;22;21;25;11;30;-1
2016;11;22;21;25;12;01;-3
2016;11;22;22;25;11;23;-11
2016;11;22;22;25;11;24;-9
2016;11;22;22;25;11;25;-9
2016;11;22;22;25;11;26;-9
2016;11;22;22;25;11;27;-9
2016;11;22;22;25;11;28;-7
2016;11;22;22;25;11;29;-8
2016;11;22;22;25;11;30;-6
2016;11;22;22;25;12;01;-12
2016;11;22;23;25;11;23;-12
2016;11;22;23;25;11;24;-9
2016;11;22;23;25;11;25;-9
2016;11;22;23;25;11;26;-9
2016;11;22;23;25;11;27;-9
2016;11;22;23;25;11;28;-7
2016;11;22;23;25;11;29;-8
2016;11;22;23;25;11;30;-6
2016;11;22;23;25;12;01;-12
2016;11;23;00;25;11;24;-9
2016;11;23;00;25;11;25;-9
2016;11;23;00;25;11;26;-7
2016;11;23;00;25;11;27;-9
2016;11;23;00;25;11;28;-7
2016;11;23;00;25;11;29;-8
2016;11;23;00;25;11;30;-6
2016;11;23;00;25;12;01;-12
2016;11;23;00;25;12;02;-9
2016;11;23;01;25;11;24;-9
2016;11;23;01;25;11;25;-9
2016;11;23;01;25;11;26;-7
2016;11;23;01;25;11;27;-9
2016;11;23;01;25;11;28;-7
2016;11;23;01;25;11;29;-8
2016;11;23;01;25;11;30;-5
2016;11;23;01;25;12;01;-10
2016;11;23;01;25;12;02;-9
2016;11;23;02;25;11;24;-9
2016;11;23;02;25;11;25;-9
2016;11;23;02;25;11;26;-7
2016;11;23;02;25;11;27;-9
2016;11;23;02;25;11;28;-7
2016;11;23;02;25;11;29;-8
2016;11;23;02;25;11;30;-5
2016;11;23;02;25;12;01;-10
2016;11;23;02;25;12;02;-9
2016;11;23;03;25;11;24;-9
2016;11;23;03;25;11;25;-9
2016;11;23;03;25;11;26;-7
2016;11;23;03;25;11;27;-9
2016;11;23;03;25;11;28;-8
2016;11;23;03;25;11;29;-8
2016;11;23;03;25;11;30;-5
2016;11;23;03;25;12;01;-10
2016;11;23;03;25;12;02;-9
2016;11;23;04;25;11;24;-9
2016;11;23;04;25;11;25;-9
2016;11;23;04;25;11;26;-7
2016;11;23;04;25;11;27;-9
2016;11;23;04;25;11;28;-7
